date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:06:32	58622/58622	---M--	200	added ('OK')	image/png	etag:%2260631e26-e4fe%22	https://www.redscan.com/media/Datasheet-Pen-Testing-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Datasheet-Pen-Testing-575x400.png	(from https://www.redscan.com/resources/page/7/)
08:06:33	386072/386072	---M--	200	added ('OK')	image/png	etag:%225e75e02e-5e418%22	https://www.redscan.com/media/Anthony-Lee-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Anthony-Lee-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	(from https://www.redscan.com/resources/page/7/)
08:06:33	45105/45105	---M--	200	added ('OK')	image/jpeg	etag:%225e739cbc-b031%22	https://www.redscan.com/media/industry-report-mockup2-575x400.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/industry-report-mockup2-575x400.jpg	(from https://www.redscan.com/resources/page/7/)
08:06:33	378250/378250	---M--	200	added ('OK')	image/png	etag:%225e819d34-5c58a%22	https://www.redscan.com/media/Mark-Nicholls-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Mark-Nicholls-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	(from https://www.redscan.com/resources/page/7/)
08:06:34	1173440/1173440	---M--	200	added ('OK')	application/pdf	etag:%22608bd21b-11e7c0%22	https://www.redscan.com/media/Redscan_-Penetration-Testing_Data-sheet_v1.1.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Redscan_-Penetration-Testing_Data-sheet_v1.1.pdf	(from https://www.redscan.com/resources/page/7/)
08:06:34	133441/133441	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Dec%202023%2002:36:53%20GMT	https://www.redscan.com/resources/page/7/page-resource.php	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/resources/page/7/page-resource.php	(from https://www.redscan.com/resources/page/7/)
08:06:35	330683/330683	---M--	200	added ('OK')	image/png	etag:%225e819c17-50bbb%22	https://www.redscan.com/media/Lauri-Love-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Lauri-Love-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	(from https://www.redscan.com/resources/page/7/)
08:06:37	344255/344255	---M--	200	added ('OK')	image/png	etag:%225e8199cd-540bf%22	https://www.redscan.com/media/Ian-Glover-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Ian-Glover-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:38	327018/327018	---M--	200	added ('OK')	image/png	etag:%225e819873-4fd6a%22	https://www.redscan.com/media/Giles-Ashton-Roberts-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Giles-Ashton-Roberts-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:38	387040/387040	---M--	200	added ('OK')	image/png	etag:%225e819aa6-5e7e0%22	https://www.redscan.com/media/Jake-Davis-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Jake-Davis-interview-Ethical-Hacking-Roundtable-2020-cover-image-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:39	169214/169214	---M--	200	added ('OK')	image/png	etag:%225e75ed45-294fe%22	https://www.redscan.com/media/ICO-breach-reporting-in-numbers-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/ICO-breach-reporting-in-numbers-cover-image-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:40	53001/53001	---M--	200	added ('OK')	image/png	etag:%2260daf6a5-cf09%22	https://www.redscan.com/media/Global-Trading-Organisation-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Global-Trading-Organisation-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:46	972132/972132	---M--	200	added ('OK')	application/pdf	etag:%22608bd24b-ed564%22	https://www.redscan.com/media/Redscan_Virtual-CISO_Data-sheet_v1.1.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Redscan_Virtual-CISO_Data-sheet_v1.1.pdf	(from https://www.redscan.com/resources/page/8/)
08:06:46	2218719/2218719	---M--	200	added ('OK')	application/pdf	etag:%225e7359ae-21dadf%22	https://www.redscan.com/media/ICO-Breach_infographic2019_V8.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/ICO-Breach_infographic2019_V8.pdf	(from https://www.redscan.com/resources/page/8/)
08:06:47	55521/55521	---M--	200	added ('OK')	image/png	etag:%2260631e61-d8e1%22	https://www.redscan.com/media/Datasheet-vCISO-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Datasheet-vCISO-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:48	56655/56655	---M--	200	added ('OK')	image/png	etag:%2260631e37-dd4f%22	https://www.redscan.com/media/Datasheet-Red-Teaming-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Datasheet-Red-Teaming-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:53	676360/676360	---M--	200	added ('OK')	application/pdf	etag:%225e73282e-a5208%22	https://www.redscan.com/media/RS_infographic_2019.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/RS_infographic_2019.pdf	(from https://www.redscan.com/resources/page/8/)
08:06:56	216673/216673	---M--	200	added ('OK')	image/png	etag:%225e75ec0a-34e61%22	https://www.redscan.com/media/10-ways-to-improve-your-cyber-security-in-2019-cover-image-575x400.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/10-ways-to-improve-your-cyber-security-in-2019-cover-image-575x400.png	(from https://www.redscan.com/resources/page/8/)
08:06:56	2791402/2791402	---M--	200	added ('OK')	application/pdf	etag:%225e81a23f-2a97ea%22	https://www.redscan.com/media/Redscan_Industry_Report_Cyber_Security_In_Search_Sept19.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Redscan_Industry_Report_Cyber_Security_In_Search_Sept19.pdf	(from https://www.redscan.com/resources/page/8/)
08:06:57	1550116/1550116	---M--	200	added ('OK')	application/pdf	etag:%22608bd224-17a724%22	https://www.redscan.com/media/Redscan_-Red-Team-Operation_Data-sheet_v1.1.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Redscan_-Red-Team-Operation_Data-sheet_v1.1.pdf	(from https://www.redscan.com/resources/page/8/)
08:06:57	133441/133441	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Dec%202023%2002:37:16%20GMT	https://www.redscan.com/resources/page/8/page-resource.php	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/resources/page/8/page-resource.php	(from https://www.redscan.com/resources/page/8/)
08:06:58	37332/37332	---M--	200	added ('OK')	image/png	etag:%2264da2941-91d4%22	https://www.redscan.com/media/Tl-Q2-23.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Tl-Q2-23.png	(from https://www.redscan.com/news/q2-2023-cyber-threat-landscape-virtual-briefing/)
08:06:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:17%20GMT	https://www.redscan.com/?p=13532	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexd719.html	(from https://www.redscan.com/news/q2-2023-cyber-threat-landscape-virtual-briefing/)
08:06:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:17%20GMT	https://www.redscan.com/?p=3607	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexea44.html	(from https://www.redscan.com/news/the-benefits-of-siem-as-a-service/)
08:06:59	30117/30117	---M--	200	added ('OK')	image/jpeg	etag:%2264c7743b-75a5%22	https://www.redscan.com/media/Use-cases-2-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Use-cases-2-375x667.jpg	(from https://www.redscan.com/news/the-benefits-of-siem-as-a-service/)
08:06:59	117983/117983	---M--	200	added ('OK')	image/jpeg	etag:%2264c77456-1ccdf%22	https://www.redscan.com/media/Use-cases-2-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Use-cases-2-1920x868.jpg	(from https://www.redscan.com/news/the-benefits-of-siem-as-a-service/)
08:07:00	36551/36551	---M--	200	added ('OK')	image/png	etag:%2264be82dc-8ec7%22	https://www.redscan.com/media/chatgpt1-1.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/chatgpt1-1.png	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:19%20GMT	https://www.redscan.com/?p=13462	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index8a84.html	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:00	19508/19508	---M--	200	added ('OK')	image/png	etag:%2264be7c8b-4c34%22	https://www.redscan.com/media/chatgpt-cobalt-strike.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/chatgpt-cobalt-strike.png	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:01	122069/122069	---M--	200	added ('OK')	image/png	etag:%2264be81ff-1dcd5%22	https://www.redscan.com/media/chatgpt2.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/chatgpt2.png	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:01	27631/27631	---M--	200	added ('OK')	image/png	etag:%2264be82cd-6bef%22	https://www.redscan.com/media/chatgpt4.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/chatgpt4.png	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:01	67014/67014	---M--	200	added ('OK')	image/png	etag:%2264be82d5-105c6%22	https://www.redscan.com/media/chatgpt3-1.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/chatgpt3-1.png	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:02	96811/96811	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264be4abe-17a2b%22	https://www.redscan.com/media/Fig-5.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Fig-5.svg	(from https://www.redscan.com/news/chatgpt-security-risks/)
08:07:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:21%20GMT	https://www.redscan.com/?p=13396	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index56fd.html	(from https://www.redscan.com/news/guidance-on-the-critical-moveit-transfer-vulnerability-cve-2023-34362/)
08:07:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:22%20GMT	https://www.redscan.com/?p=13319	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index6493.html	(from https://www.redscan.com/news/how-to-prevent-phishing-10-tips-for-your-business/)
08:07:03	40307/40307	---M--	200	added ('OK')	image/jpeg	etag:%22616027f1-9d73%22	https://www.redscan.com/media/Phishing-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Phishing-375x667.jpg	(from https://www.redscan.com/news/how-to-prevent-phishing-10-tips-for-your-business/)
08:07:03	188510/188510	---M--	200	added ('OK')	image/jpeg	etag:%226160280e-2e05e%22	https://www.redscan.com/media/Phishing-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Phishing-1920x868.jpg	(from https://www.redscan.com/news/how-to-prevent-phishing-10-tips-for-your-business/)
08:07:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:22%20GMT	https://www.redscan.com/?p=13292	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index3a72.html	(from https://www.redscan.com/news/q1-2023-threat-landscape-report/)
08:07:03	9615/9615	---M--	200	added ('OK')	image/png	etag:%226486f418-258f%22	https://www.redscan.com/media/Q1-23-TL-1.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Q1-23-TL-1.png	(from https://www.redscan.com/news/q1-2023-threat-landscape-report/)
08:07:04	17950/17950	---M--	200	added ('OK')	image/png	etag:%226486f411-461e%22	https://www.redscan.com/media/Q1-23-TL-Sectors.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Q1-23-TL-Sectors.png	(from https://www.redscan.com/news/q1-2023-threat-landscape-report/)
08:07:04	15956/15956	---M--	200	added ('OK')	image/png	etag:%226486f40a-3e54%22	https://www.redscan.com/media/Q1-23-TL-Incident-Types.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Q1-23-TL-Incident-Types.png	(from https://www.redscan.com/news/q1-2023-threat-landscape-report/)
08:07:04	12705/12705	---M--	200	added ('OK')	image/png	etag:%226486f403-31a1%22	https://www.redscan.com/media/Q1-23-TL-Ransomware-Variants.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Q1-23-TL-Ransomware-Variants.png	(from https://www.redscan.com/news/q1-2023-threat-landscape-report/)
08:07:05	4998518/4998518	---M--	200	added ('OK')	application/pdf	etag:%225e81d5be-4c4576%22	https://www.redscan.com/media/Redscan_Industry_Report_Ethical_Hacking_in_2020.pdf	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Redscan_Industry_Report_Ethical_Hacking_in_2020.pdf	(from https://www.redscan.com/resources/page/7/)
08:07:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:24%20GMT	https://www.redscan.com/?p=13268	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexd923.html	(from https://www.redscan.com/news/microsoft-threat-detection-and-response-five-key-pitfalls-and-how-to-address-them/)
08:07:05	94496/94496	---M--	200	added ('OK')	image/png	etag:%22647a0f0b-17120%22	https://www.redscan.com/media/Microsoft-ebook.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Microsoft-ebook.png	(from https://www.redscan.com/news/microsoft-threat-detection-and-response-five-key-pitfalls-and-how-to-address-them/)
08:07:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:25%20GMT	https://www.redscan.com/?p=9864	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index909c.html	(from https://www.redscan.com/news/siem-use-cases-the-importance-of-bespoke-threat-detection-rules/)
08:07:06	1354/1354	---M--	200	added ('OK')	image/jpeg	etag:%2261669b58-54a%22	https://www.redscan.com/media/Scott-Hanson-Kroll-bio-image-colour-50x50.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Scott-Hanson-Kroll-bio-image-colour-50x50.jpg	(from https://www.redscan.com/news/siem-use-cases-the-importance-of-bespoke-threat-detection-rules/)
08:07:06	5103/5103	---M--	200	added ('OK')	image/jpeg	etag:%2261669b56-13ef%22	https://www.redscan.com/media/Scott-Hanson-Kroll-bio-image-colour-150x150.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Scott-Hanson-Kroll-bio-image-colour-150x150.jpg	(from https://www.redscan.com/news/siem-use-cases-the-importance-of-bespoke-threat-detection-rules/)
08:07:08	142974/142974	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:26%20GMT	https://www.redscan.com/news/author/scott-hanson/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/author/scott-hanson/index.html	(from https://www.redscan.com/news/siem-use-cases-the-importance-of-bespoke-threat-detection-rules/)
08:07:08	153341/153341	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:26%20GMT	https://www.redscan.com/news/bulletprooflink-and-the-rise-of-phishing-as-a-service/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/bulletprooflink-and-the-rise-of-phishing-as-a-service/index.html	(from https://www.redscan.com/news/siem-use-cases-the-importance-of-bespoke-threat-detection-rules/)
08:07:08	148457/148457	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:27%20GMT	https://www.redscan.com/news/how-to-get-the-most-from-dark-web-monitoring/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/how-to-get-the-most-from-dark-web-monitoring/index.html	(from https://www.redscan.com/news/siem-use-cases-the-importance-of-bespoke-threat-detection-rules/)
08:07:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:27%20GMT	https://www.redscan.com/?p=13208	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index099c.html	(from https://www.redscan.com/news/the-cyber-essentials-2023-update-whats-involved/)
08:07:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:27%20GMT	https://www.redscan.com/?p=13192	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index22a1.html	(from https://www.redscan.com/news/kroll-named-as-winners-at-global-infosec-awards-and-computing-security-excellence-awards/)
08:07:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:28%20GMT	https://www.redscan.com/?p=13031	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index3558.html	(from https://www.redscan.com/news/colour-blind-pypi-trojan/)
08:07:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:28%20GMT	https://www.redscan.com/?p=12975	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexc3d6.html	(from https://www.redscan.com/news/kroll-recognised-as-an-mdr-champion-by-bloor-research/)
08:07:09	42110/42110	---M--	200	added ('OK')	image/jpeg	etag:%2261816ae4-a47e%22	https://www.redscan.com/media/abstract-zoom-scaled_Optimised-1-575x400.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-zoom-scaled_Optimised-1-575x400.jpg	(from https://www.redscan.com/news/page/5/)
08:07:10	17937/17937	---M--	200	added ('OK')	image/jpeg	etag:%2261309704-4611%22	https://www.redscan.com/media/dark-web-1-250x250.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/dark-web-1-250x250.jpg	(from https://www.redscan.com/news/page/5/)
08:07:10	11202/11202	---M--	200	added ('OK')	image/jpeg	etag:%22620be118-2bc2%22	https://www.redscan.com/media/header-world-2-250x250.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/header-world-2-250x250.jpg	(from https://www.redscan.com/news/page/5/)
08:07:10	244142/244142	---M--	200	added ('OK')	image/jpeg	etag:%2261b0c938-3b9ae%22	https://www.redscan.com/media/London-Skyline-The-Shard-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/London-Skyline-The-Shard-1920x868.jpg	(from https://www.redscan.com/news/kroll-recognised-as-an-mdr-champion-by-bloor-research/)
08:07:11	167116/167116	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:30%20GMT	https://www.redscan.com/news/page/7/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/page/7/index.html	(from https://www.redscan.com/news/page/5/)
08:07:12	151524/151524	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:30%20GMT	https://www.redscan.com/news/threat-detection-the-differences-between-edr-and-mdr/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/threat-detection-the-differences-between-edr-and-mdr/index.html	(from https://www.redscan.com/news/why-organisations-need-mdr/)
08:07:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:30%20GMT	https://www.redscan.com/?p=12500	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index6474.html	(from https://www.redscan.com/news/why-organisations-need-mdr/)
08:07:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:30%20GMT	https://www.redscan.com/?p=12657	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexde76.html	(from https://www.redscan.com/news/healthcare-under-attack-an-overview/)
08:07:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:31%20GMT	https://www.redscan.com/?p=12684	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index4018.html	(from https://www.redscan.com/news/davos-2023-cyber-risk/)
08:07:12	18978/18978	---M--	200	added ('OK')	image/png	etag:%2263c66497-4a22%22	https://www.redscan.com/media/MicrosoftTeams-image-4.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/MicrosoftTeams-image-4.png	(from https://www.redscan.com/news/q4-2022-threat-landscape-briefing-the-year-in-review/)
08:07:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:32%20GMT	https://www.redscan.com/?p=12596	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexcd04.html	(from https://www.redscan.com/news/q4-2022-threat-landscape-briefing-the-year-in-review/)
08:07:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:32%20GMT	https://www.redscan.com/?p=12453	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index9e1e.html	(from https://www.redscan.com/news/cyber-threat-hunting-tools-approaches/)
08:07:13	1490/1490	---M--	200	added ('OK')	image/jpeg	etag:%22637deb3c-5d2%22	https://www.redscan.com/media/Charlie-Shreck-LinkedIn-image-50x50.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Charlie-Shreck-LinkedIn-image-50x50.jpg	(from https://www.redscan.com/news/team-qa-platform-operations-with-charlie-shreck-redscan/)
08:07:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:32%20GMT	https://www.redscan.com/?p=12119	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index222c.html	(from https://www.redscan.com/news/team-qa-platform-operations-with-charlie-shreck-redscan/)
08:07:13	5926/5926	---M--	200	added ('OK')	image/jpeg	etag:%22637deb3b-1726%22	https://www.redscan.com/media/Charlie-Shreck-LinkedIn-image-150x150.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Charlie-Shreck-LinkedIn-image-150x150.jpg	(from https://www.redscan.com/news/team-qa-platform-operations-with-charlie-shreck-redscan/)
08:07:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:37:33%20GMT	https://www.redscan.com/?p=12341	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index7134.html	(from https://www.redscan.com/news/kroll-q2-2022-threat-landscape-report/)
08:07:14	142473/142473	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:33%20GMT	https://www.redscan.com/news/author/charlie-schreckkroll-com/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/author/charlie-schreckkroll-com/index.html	(from https://www.redscan.com/news/team-qa-platform-operations-with-charlie-shreck-redscan/)
08:07:15	61630/61630	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22636b7b7c-f0be%22	https://www.redscan.com/media/q3-2022-threat-landscape-insider-threat-trojan-horse-5.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/q3-2022-threat-landscape-insider-threat-trojan-horse-5.svg	(from https://www.redscan.com/news/kroll-q2-2022-threat-landscape-report/)
08:07:15	50037/50037	---M--	200	added ('OK')	image/jpeg	etag:%225e76324a-c375%22	https://www.redscan.com/media/globe-575x400.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/globe-575x400.jpg	(from https://www.redscan.com/news/page/6/)
08:07:16	19990/19990	---M--	200	added ('OK')	image/jpeg	etag:%2261f902fd-4e16%22	https://www.redscan.com/media/Criminal-cyber-groups-250x250.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Criminal-cyber-groups-250x250.jpg	(from https://www.redscan.com/news/page/6/)
08:07:16	144424/144424	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:35%20GMT	https://www.redscan.com/news/hacking-and-controls-webinar/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/hacking-and-controls-webinar/index.html	(from https://www.redscan.com/news/page/6/)
08:07:17	9210/9210	---M--	200	added ('OK')	image/jpeg	etag:%225e72831e-23fa%22	https://www.redscan.com/media/XOR-Encryption-I-250x85.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/XOR-Encryption-I-250x85.jpg	(from https://www.redscan.com/news/page/30/)
08:07:17	167337/167337	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:36%20GMT	https://www.redscan.com/news/page/8/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/page/8/index.html	(from https://www.redscan.com/news/page/6/)
08:07:18	141735/141735	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:36%20GMT	https://www.redscan.com/news/security-update-all-windows-machines-must-be-patched-due-to-microsoft-vulnerability/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/security-update-all-windows-machines-must-be-patched-due-to-microsoft-vulnerability/index.html	(from https://www.redscan.com/news/page/30/)
08:07:18	148893/148893	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:36%20GMT	https://www.redscan.com/news/anti-virus-evasion/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/anti-virus-evasion/index.html	(from https://www.redscan.com/news/page/30/)
08:07:18	144504/144504	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:37%20GMT	https://www.redscan.com/news/bash-shell-code-injection-vulnerability-cve-2014-6271-aka-shell-shock/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/bash-shell-code-injection-vulnerability-cve-2014-6271-aka-shell-shock/index.html	(from https://www.redscan.com/news/page/30/)
08:07:19	142262/142262	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:37%20GMT	https://www.redscan.com/news/graylisting-still-a-good-idea/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/graylisting-still-a-good-idea/index.html	(from https://www.redscan.com/news/page/30/)
08:07:19	138923/138923	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:37:38%20GMT	https://www.redscan.com/news/bespoke-application-rules/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/bespoke-application-rules/index.html	(from https://www.redscan.com/news/page/30/)
